[2026-05-01T07:00:52.295+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-05-01T07:00:52.315+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: update_db.core_table manual__2026-05-01T07:00:49.011922+00:00 [queued]>
[2026-05-01T07:00:52.324+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: update_db.core_table manual__2026-05-01T07:00:49.011922+00:00 [queued]>
[2026-05-01T07:00:52.325+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2026-05-01T07:00:52.338+0000] {taskinstance.py:2330} INFO - Executing <Task(_PythonDecoratedOperator): core_table> on 2026-05-01 07:00:49.011922+00:00
[2026-05-01T07:00:52.343+0000] {standard_task_runner.py:63} INFO - Started process 1403 to run task
[2026-05-01T07:00:52.345+0000] {standard_task_runner.py:90} INFO - Running: ['airflow', 'tasks', 'run', 'update_db', 'core_table', 'manual__2026-05-01T07:00:49.011922+00:00', '--job-id', '43', '--raw', '--subdir', 'DAGS_FOLDER/main.py', '--cfg-path', '/tmp/tmpn2tlsbhg']
[2026-05-01T07:00:52.346+0000] {standard_task_runner.py:91} INFO - Job 43: Subtask core_table
[2026-05-01T07:00:52.370+0000] {task_command.py:426} INFO - Running <TaskInstance: update_db.core_table manual__2026-05-01T07:00:49.011922+00:00 [running]> on host cbcf75db513e
[2026-05-01T07:00:52.405+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='data@engineers.com' AIRFLOW_CTX_DAG_OWNER='dataengineers' AIRFLOW_CTX_DAG_ID='update_db' AIRFLOW_CTX_TASK_ID='core_table' AIRFLOW_CTX_EXECUTION_DATE='2026-05-01T07:00:49.011922+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2026-05-01T07:00:49.011922+00:00'
[2026-05-01T07:00:52.406+0000] {taskinstance.py:430} INFO - ::endgroup::
[2026-05-01T07:00:52.409+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2026-05-01T07:00:52.411+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2026-05-01T07:00:52.413+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2026-05-01T07:00:52.421+0000] {data_modification.py:69} INFO - Updated row with Video_ID: yy-Nt0dRhNI
[2026-05-01T07:00:52.422+0000] {data_modification.py:69} INFO - Updated row with Video_ID: zRtGL0-5rg4
[2026-05-01T07:00:52.422+0000] {data_modification.py:69} INFO - Updated row with Video_ID: mFWpUx3FiyU
[2026-05-01T07:00:52.422+0000] {data_modification.py:69} INFO - Updated row with Video_ID: 6W_841xoprg
[2026-05-01T07:00:52.423+0000] {data_modification.py:69} INFO - Updated row with Video_ID: VIJLIo5yT1I
[2026-05-01T07:00:52.423+0000] {data_modification.py:69} INFO - Updated row with Video_ID: uNu6XEPTy5g
